"","Line","habitat","watering","fertilization","WFtreatment","Plot","relcover","obsID","IDnum","family","annual","MarinaSp","nat.inv","Functional.group","clean_code"
"7679","7b","Harshserp","watered","unfertilized","W","118",0,10340,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"7680","7b","Harshserp","watered","unfertilized","W","118",0,10341,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"7681","7b","Harshserp","watered","unfertilized","W","118",0,10342,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"7682","7b","Harshserp","watered","unfertilized","W","118",0,10343,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"7683","7b","Harshserp","watered","unfertilized","W","118",0,10345,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"7684","7b","Harshserp","watered","unfertilized","W","118",0,10346,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"7685","7b","Harshserp","watered","unfertilized","W","118",0,10347,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"7686","7b","Harshserp","watered","unfertilized","W","118",0,10348,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"7687","7b","Harshserp","watered","unfertilized","W","118",1,10349,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"7688","7b","Harshserp","watered","unfertilized","W","118",0,10350,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"7689","7b","Harshserp","watered","unfertilized","W","118",0,10351,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"7690","7b","Harshserp","watered","unfertilized","W","118",0,10352,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"7691","7b","Harshserp","watered","unfertilized","W","118",0,10353,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"7692","7b","Harshserp","watered","unfertilized","W","118",0,10354,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"7693","7b","Harshserp","watered","unfertilized","W","118",0,10355,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"7694","7b","Harshserp","watered","unfertilized","W","118",0,10356,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"7695","7b","Harshserp","watered","unfertilized","W","118",0,10357,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"7696","7b","Harshserp","watered","unfertilized","W","118",0,10358,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"7697","7b","Harshserp","watered","unfertilized","W","118",0,10359,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"7698","7b","Harshserp","watered","unfertilized","W","118",0,10360,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"7699","7b","Harshserp","watered","unfertilized","W","118",0,10361,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"7700","7b","Harshserp","watered","unfertilized","W","118",0,10362,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"7701","7b","Harshserp","watered","unfertilized","W","118",0,10363,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"7702","7b","Harshserp","watered","unfertilized","W","118",25,10364,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"7703","7b","Harshserp","watered","unfertilized","W","118",0,10365,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"7704","7b","Harshserp","watered","unfertilized","W","118",0,10366,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"7705","7b","Harshserp","watered","unfertilized","W","118",0,10367,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"7706","7b","Harshserp","watered","unfertilized","W","118",0,10368,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"7707","7b","Harshserp","watered","unfertilized","W","118",0,10370,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"7708","7b","Harshserp","watered","unfertilized","W","118",0,10372,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"7709","7b","Harshserp","watered","unfertilized","W","118",0,10373,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"7710","7b","Harshserp","watered","unfertilized","W","118",0,10374,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"7711","7b","Harshserp","watered","unfertilized","W","118",0,10375,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"7712","7b","Harshserp","watered","unfertilized","W","118",0,10376,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"7713","7b","Harshserp","watered","unfertilized","W","118",0,10377,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"7714","7b","Harshserp","watered","unfertilized","W","118",0,10378,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"7715","7b","Harshserp","watered","unfertilized","W","118",0,10379,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"7716","7b","Harshserp","watered","unfertilized","W","118",0,10380,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"7717","7b","Harshserp","watered","unfertilized","W","118",0,10381,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"7718","7b","Harshserp","watered","unfertilized","W","118",0,10382,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"7719","7b","Harshserp","watered","unfertilized","W","118",0,10383,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"7720","7b","Harshserp","watered","unfertilized","W","118",0,10384,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"7721","7b","Harshserp","watered","unfertilized","W","118",0,10385,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"7722","7b","Harshserp","watered","unfertilized","W","118",0,10386,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"7723","7b","Harshserp","watered","unfertilized","W","118",0,10387,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"7724","7b","Harshserp","watered","unfertilized","W","118",0,10388,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"7725","7b","Harshserp","watered","unfertilized","W","118",0,10389,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"7726","7b","Harshserp","watered","unfertilized","W","118",0,10390,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"7727","7b","Harshserp","watered","unfertilized","W","118",0,10391,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"7728","7b","Harshserp","watered","unfertilized","W","118",0,10392,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"7729","7b","Harshserp","watered","unfertilized","W","118",8,10393,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"7730","7b","Harshserp","watered","unfertilized","W","118",0,10394,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"7731","7b","Harshserp","watered","unfertilized","W","118",0,10395,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"7732","7b","Harshserp","watered","unfertilized","W","118",0,10396,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"7733","7b","Harshserp","watered","unfertilized","W","118",0,10397,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"7734","7b","Harshserp","watered","unfertilized","W","118",0,10399,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"7735","7b","Harshserp","watered","unfertilized","W","118",0,10400,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"7736","7b","Harshserp","watered","unfertilized","W","118",0,10401,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"7737","7b","Harshserp","watered","unfertilized","W","118",0,10402,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"7738","7b","Harshserp","watered","unfertilized","W","118",0,10403,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"7739","7b","Harshserp","watered","unfertilized","W","118",9,10404,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"7740","7b","Harshserp","watered","unfertilized","W","118",0,10405,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"7741","7b","Harshserp","watered","unfertilized","W","118",1,10406,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"7742","7b","Harshserp","watered","unfertilized","W","118",0,10407,154,"Poaceae","annual","yes","native","Grass","POASEC"
"7743","7b","Harshserp","watered","unfertilized","W","118",0,10409,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"7744","7b","Harshserp","watered","unfertilized","W","118",0,10410,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"7745","7b","Harshserp","watered","unfertilized","W","118",0,10411,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"7746","7b","Harshserp","watered","unfertilized","W","118",0,10412,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"7747","7b","Harshserp","watered","unfertilized","W","118",0,10413,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
"7748","7b","Harshserp","watered","unfertilized","W","118",0,10415,59,"Brassicaceae","annual","yes","native","Forb","THYCUR"
"7749","7b","Harshserp","watered","unfertilized","W","118",0,10416,166,"APIACEAE","annual","no","invasive","Forb","TORARV"
"7750","7b","Harshserp","watered","unfertilized","W","118",0,10417,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB"
"7751","7b","Harshserp","watered","unfertilized","W","118",0,10419,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC"
"7752","7b","Harshserp","watered","unfertilized","W","118",0,10420,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR"
"7753","7b","Harshserp","watered","unfertilized","W","118",0,10421,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX"
"7754","7b","Harshserp","watered","unfertilized","W","118",0,10422,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL"
"7755","7b","Harshserp","watered","unfertilized","W","118",0,10423,65,"Asteraceae","annual","yes","native","Forb","UROLIN"
"7756","7b","Harshserp","watered","unfertilized","W","118",27,10424,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG"
"7757","7b","Harshserp","watered","unfertilized","W","118",0,10425,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL"
"7758","7b","Harshserp","watered","unfertilized","W","118",0,10426,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU"
"7759","7b","Harshserp","watered","unfertilized","W","118",0,10427,69,"Poaceae","annual","no","native","Grass","VULMIC"
"7760","7b","Harshserp","watered","unfertilized","W","118",0,10428,70,"Poaceae","annual","no","invasive","Grass","VULMYU"
"7761","7b","Harshserp","watered","unfertilized","W","118",0,10430,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE"
"7762","7b","Harshserp","watered","unfertilized","W","118",0,10432,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN"
"7763","7b","Harshserp","watered","unfertilized","W","118",0,10433,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV"
"7764","7b","Harshserp","watered","unfertilized","W","118",0,10434,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI"
"7765","7b","Harshserp","watered","unfertilized","W","118",0,10435,122,"Poaceae","annual","yes","invasive","Grass","CYNECH"
"7766","7b","Harshserp","watered","unfertilized","W","118",0,10436,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER"
"7767","7b","Harshserp","watered","unfertilized","W","118",0,10437,127,"Onagraceae","perennial","no","native","Forb","EPICIL"
"7768","7b","Harshserp","watered","unfertilized","W","118",0,10439,133,"Poaceae","annual","yes","invasive","Grass","GASVEN"
"7769","7b","Harshserp","watered","unfertilized","W","118",0,10440,136,"Linaceae","annual",NA,"native","Forb","HESMIC"
"7770","7b","Harshserp","watered","unfertilized","W","118",0,10442,146,"Poaceae","perennial","no","native","Grass","MELCAL"
"7771","7b","Harshserp","watered","unfertilized","W","118",0,10443,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT"
"7772","7b","Harshserp","watered","unfertilized","W","118",0,10444,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU"
"7773","7b","Harshserp","watered","unfertilized","W","118",0,10445,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL"
"7774","7b","Harshserp","watered","unfertilized","W","118",0,10446,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT"
"7775","7b","Harshserp","watered","unfertilized","W","118",0,10447,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE"
"7776","7b","Harshserp","watered","unfertilized","W","118",0,10448,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL"
"7777","7b","Harshserp","watered","unfertilized","W","118",0,10449,57,"Iridaceae","perennial","no","native","Forb","SISBEL"
"7778","7b","Harshserp","watered","fertilized","FW","116",0,10474,1,"Asteraceae","annual","yes","native","Forb","AGOHET"
"7779","7b","Harshserp","watered","fertilized","FW","116",0,10475,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL"
"7780","7b","Harshserp","watered","fertilized","FW","116",0,10476,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"7781","7b","Harshserp","watered","fertilized","FW","116",0,10477,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"7782","7b","Harshserp","watered","fertilized","FW","116",0,10478,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"7783","7b","Harshserp","watered","fertilized","FW","116",0,10479,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"7784","7b","Harshserp","watered","fertilized","FW","116",0,10481,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"7785","7b","Harshserp","watered","fertilized","FW","116",0,10482,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"7786","7b","Harshserp","watered","fertilized","FW","116",0,10483,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"7787","7b","Harshserp","watered","fertilized","FW","116",12,10484,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"7788","7b","Harshserp","watered","fertilized","FW","116",3,10485,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"7789","7b","Harshserp","watered","fertilized","FW","116",0,10486,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"7790","7b","Harshserp","watered","fertilized","FW","116",0,10487,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"7791","7b","Harshserp","watered","fertilized","FW","116",0,10488,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"7792","7b","Harshserp","watered","fertilized","FW","116",0,10489,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"7793","7b","Harshserp","watered","fertilized","FW","116",0,10490,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"7794","7b","Harshserp","watered","fertilized","FW","116",0,10491,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"7795","7b","Harshserp","watered","fertilized","FW","116",0,10492,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"7796","7b","Harshserp","watered","fertilized","FW","116",0,10493,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"7797","7b","Harshserp","watered","fertilized","FW","116",0,10494,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"7798","7b","Harshserp","watered","fertilized","FW","116",0,10495,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"7799","7b","Harshserp","watered","fertilized","FW","116",0,10496,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"7800","7b","Harshserp","watered","fertilized","FW","116",0,10497,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"7801","7b","Harshserp","watered","fertilized","FW","116",0,10498,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"7802","7b","Harshserp","watered","fertilized","FW","116",0,10499,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"7803","7b","Harshserp","watered","fertilized","FW","116",4,10500,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"7804","7b","Harshserp","watered","fertilized","FW","116",0,10501,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"7805","7b","Harshserp","watered","fertilized","FW","116",0,10502,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"7806","7b","Harshserp","watered","fertilized","FW","116",0,10503,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"7807","7b","Harshserp","watered","fertilized","FW","116",0,10504,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"7808","7b","Harshserp","watered","fertilized","FW","116",0,10506,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"7809","7b","Harshserp","watered","fertilized","FW","116",0,10508,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"7810","7b","Harshserp","watered","fertilized","FW","116",0,10509,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"7811","7b","Harshserp","watered","fertilized","FW","116",0,10510,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"7812","7b","Harshserp","watered","fertilized","FW","116",0,10511,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"7813","7b","Harshserp","watered","fertilized","FW","116",0,10512,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"7814","7b","Harshserp","watered","fertilized","FW","116",0,10513,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"7815","7b","Harshserp","watered","fertilized","FW","116",0,10514,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"7816","7b","Harshserp","watered","fertilized","FW","116",0,10515,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"7817","7b","Harshserp","watered","fertilized","FW","116",0,10516,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"7818","7b","Harshserp","watered","fertilized","FW","116",0,10517,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"7819","7b","Harshserp","watered","fertilized","FW","116",2,10518,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"7820","7b","Harshserp","watered","fertilized","FW","116",0,10519,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"7821","7b","Harshserp","watered","fertilized","FW","116",0,10520,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"7822","7b","Harshserp","watered","fertilized","FW","116",0,10521,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"7823","7b","Harshserp","watered","fertilized","FW","116",0,10522,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"7824","7b","Harshserp","watered","fertilized","FW","116",0,10523,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"7825","7b","Harshserp","watered","fertilized","FW","116",0,10524,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"7826","7b","Harshserp","watered","fertilized","FW","116",0,10525,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"7827","7b","Harshserp","watered","fertilized","FW","116",0,10526,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"7828","7b","Harshserp","watered","fertilized","FW","116",0,10527,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"7829","7b","Harshserp","watered","fertilized","FW","116",0,10528,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"7830","7b","Harshserp","watered","fertilized","FW","116",0,10529,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"7831","7b","Harshserp","watered","fertilized","FW","116",0,10530,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"7832","7b","Harshserp","watered","fertilized","FW","116",0,10531,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"7833","7b","Harshserp","watered","fertilized","FW","116",0,10532,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"7834","7b","Harshserp","watered","fertilized","FW","116",0,10533,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"7835","7b","Harshserp","watered","fertilized","FW","116",0,10535,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"7836","7b","Harshserp","watered","fertilized","FW","116",0,10536,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"7837","7b","Harshserp","watered","fertilized","FW","116",0,10537,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"7838","7b","Harshserp","watered","fertilized","FW","116",0,10538,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"7839","7b","Harshserp","watered","fertilized","FW","116",0,10539,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"7840","7b","Harshserp","watered","fertilized","FW","116",0,10540,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"7841","7b","Harshserp","watered","fertilized","FW","116",2,10541,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"7842","7b","Harshserp","watered","fertilized","FW","116",0,10542,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"7843","7b","Harshserp","watered","fertilized","FW","116",0,10543,154,"Poaceae","annual","yes","native","Grass","POASEC"
"7844","7b","Harshserp","watered","fertilized","FW","116",0,10545,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"7845","7b","Harshserp","watered","fertilized","FW","116",0,10546,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"7846","7b","Harshserp","watered","fertilized","FW","116",11,10547,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"7847","7b","Harshserp","watered","fertilized","FW","116",0,10548,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"7848","7b","Harshserp","watered","fertilized","FW","116",0,10549,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
"7849","7b","Harshserp","watered","fertilized","FW","116",0,10551,59,"Brassicaceae","annual","yes","native","Forb","THYCUR"
"7850","7b","Harshserp","watered","fertilized","FW","116",0,10552,166,"APIACEAE","annual","no","invasive","Forb","TORARV"
"7851","7b","Harshserp","watered","fertilized","FW","116",0,10553,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB"
"7852","7b","Harshserp","watered","fertilized","FW","116",0,10555,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC"
"7853","7b","Harshserp","watered","fertilized","FW","116",0,10556,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR"
"7854","7b","Harshserp","watered","fertilized","FW","116",0,10557,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX"
"7855","7b","Harshserp","watered","fertilized","FW","116",0,10558,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL"
"7856","7b","Harshserp","watered","fertilized","FW","116",0,10559,65,"Asteraceae","annual","yes","native","Forb","UROLIN"
"7857","7b","Harshserp","watered","fertilized","FW","116",0,10560,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG"
"7858","7b","Harshserp","watered","fertilized","FW","116",0,10561,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL"
"7859","7b","Harshserp","watered","fertilized","FW","116",0,10562,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU"
"7860","7b","Harshserp","watered","fertilized","FW","116",0,10563,69,"Poaceae","annual","no","native","Grass","VULMIC"
"7861","7b","Harshserp","watered","fertilized","FW","116",0,10564,70,"Poaceae","annual","no","invasive","Grass","VULMYU"
"7862","7b","Harshserp","watered","fertilized","FW","116",0,10566,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE"
"7863","7b","Harshserp","watered","fertilized","FW","116",0,10568,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN"
"7864","7b","Harshserp","watered","fertilized","FW","116",0,10569,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV"
"7865","7b","Harshserp","watered","fertilized","FW","116",0,10570,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI"
"7866","7b","Harshserp","watered","fertilized","FW","116",0,10571,122,"Poaceae","annual","yes","invasive","Grass","CYNECH"
"7867","7b","Harshserp","watered","fertilized","FW","116",0,10572,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER"
"7868","7b","Harshserp","watered","fertilized","FW","116",0,10573,127,"Onagraceae","perennial","no","native","Forb","EPICIL"
"7869","7b","Harshserp","watered","fertilized","FW","116",0,10575,133,"Poaceae","annual","yes","invasive","Grass","GASVEN"
"7870","7b","Harshserp","watered","fertilized","FW","116",0,10576,136,"Linaceae","annual",NA,"native","Forb","HESMIC"
"7871","7b","Harshserp","watered","fertilized","FW","116",0,10578,146,"Poaceae","perennial","no","native","Grass","MELCAL"
"7872","7b","Harshserp","watered","fertilized","FW","116",1,10579,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT"
"7873","7b","Harshserp","watered","fertilized","FW","116",0,10580,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU"
"7874","7b","Harshserp","watered","fertilized","FW","116",0,10581,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL"
"7875","7b","Harshserp","watered","fertilized","FW","116",2,10582,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT"
"7876","7b","Harshserp","watered","fertilized","FW","116",0,10583,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE"
"7877","7b","Harshserp","watered","fertilized","FW","116",0,10584,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL"
"7878","7b","Harshserp","watered","fertilized","FW","116",0,10585,57,"Iridaceae","perennial","no","native","Forb","SISBEL"
"7879","7b","Lushserp","unwatered","unfertilized","C","121",0,10610,1,"Asteraceae","annual","yes","native","Forb","AGOHET"
"7880","7b","Lushserp","unwatered","unfertilized","C","121",0,10611,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL"
"7881","7b","Lushserp","unwatered","unfertilized","C","121",0,10612,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"7882","7b","Lushserp","unwatered","unfertilized","C","121",0,10613,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"7883","7b","Lushserp","unwatered","unfertilized","C","121",0,10614,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"7884","7b","Lushserp","unwatered","unfertilized","C","121",0,10615,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"7885","7b","Lushserp","unwatered","unfertilized","C","121",1,10617,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"7886","7b","Lushserp","unwatered","unfertilized","C","121",15,10618,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"7887","7b","Lushserp","unwatered","unfertilized","C","121",0,10619,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"7888","7b","Lushserp","unwatered","unfertilized","C","121",5,10620,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"7889","7b","Lushserp","unwatered","unfertilized","C","121",0,10621,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"7890","7b","Lushserp","unwatered","unfertilized","C","121",0,10622,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"7891","7b","Lushserp","unwatered","unfertilized","C","121",0,10623,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"7892","7b","Lushserp","unwatered","unfertilized","C","121",0,10624,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"7893","7b","Lushserp","unwatered","unfertilized","C","121",0,10625,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"7894","7b","Lushserp","unwatered","unfertilized","C","121",0,10626,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"7895","7b","Lushserp","unwatered","unfertilized","C","121",0,10627,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"7896","7b","Lushserp","unwatered","unfertilized","C","121",0,10628,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"7897","7b","Lushserp","unwatered","unfertilized","C","121",0,10629,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"7898","7b","Lushserp","unwatered","unfertilized","C","121",0,10630,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"7899","7b","Lushserp","unwatered","unfertilized","C","121",0,10631,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"7900","7b","Lushserp","unwatered","unfertilized","C","121",0,10632,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"7901","7b","Lushserp","unwatered","unfertilized","C","121",0,10633,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"7902","7b","Lushserp","unwatered","unfertilized","C","121",0,10634,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"7903","7b","Lushserp","unwatered","unfertilized","C","121",0,10635,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
